,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
317,10/12/2021,10,12,2021,4797.0,57.0,Austria,AT,AUT,8901064,Europe
318,09/12/2021,9,12,2021,3106.0,58.0,Austria,AT,AUT,8901064,Europe
319,08/12/2021,8,12,2021,4304.0,63.0,Austria,AT,AUT,8901064,Europe
320,07/12/2021,7,12,2021,6041.0,71.0,Austria,AT,AUT,8901064,Europe
321,06/12/2021,6,12,2021,4391.0,65.0,Austria,AT,AUT,8901064,Europe
322,05/12/2021,5,12,2021,4246.0,59.0,Austria,AT,AUT,8901064,Europe
323,04/12/2021,4,12,2021,5304.0,69.0,Austria,AT,AUT,8901064,Europe
324,03/12/2021,3,12,2021,6239.0,71.0,Austria,AT,AUT,8901064,Europe
325,02/12/2021,2,12,2021,7213.0,77.0,Austria,AT,AUT,8901064,Europe
326,01/12/2021,1,12,2021,8752.0,75.0,Austria,AT,AUT,8901064,Europe
327,30/11/2021,30,11,2021,10936.0,48.0,Austria,AT,AUT,8901064,Europe
328,29/11/2021,29,11,2021,8095.0,80.0,Austria,AT,AUT,8901064,Europe
329,28/11/2021,28,11,2021,7971.0,72.0,Austria,AT,AUT,8901064,Europe
330,27/11/2021,27,11,2021,9592.0,60.0,Austria,AT,AUT,8901064,Europe
331,26/11/2021,26,11,2021,12017.0,79.0,Austria,AT,AUT,8901064,Europe
332,25/11/2021,25,11,2021,12094.0,73.0,Austria,AT,AUT,8901064,Europe
333,24/11/2021,24,11,2021,14427.0,63.0,Austria,AT,AUT,8901064,Europe
334,23/11/2021,23,11,2021,14494.0,65.0,Austria,AT,AUT,8901064,Europe
335,22/11/2021,22,11,2021,11949.0,67.0,Austria,AT,AUT,8901064,Europe
336,21/11/2021,21,11,2021,11627.0,70.0,Austria,AT,AUT,8901064,Europe
337,20/11/2021,20,11,2021,14073.0,49.0,Austria,AT,AUT,8901064,Europe
338,19/11/2021,19,11,2021,14042.0,62.0,Austria,AT,AUT,8901064,Europe
339,18/11/2021,18,11,2021,14865.0,54.0,Austria,AT,AUT,8901064,Europe
340,17/11/2021,17,11,2021,15000.0,62.0,Austria,AT,AUT,8901064,Europe
341,16/11/2021,16,11,2021,16442.0,51.0,Austria,AT,AUT,8901064,Europe
342,15/11/2021,15,11,2021,10983.0,48.0,Austria,AT,AUT,8901064,Europe
343,14/11/2021,14,11,2021,11178.0,49.0,Austria,AT,AUT,8901064,Europe
344,13/11/2021,13,11,2021,11420.0,60.0,Austria,AT,AUT,8901064,Europe
345,12/11/2021,12,11,2021,12629.0,58.0,Austria,AT,AUT,8901064,Europe
346,11/11/2021,11,11,2021,10562.0,62.0,Austria,AT,AUT,8901064,Europe
347,10/11/2021,10,11,2021,13204.0,31.0,Austria,AT,AUT,8901064,Europe
348,09/11/2021,9,11,2021,11958.0,41.0,Austria,AT,AUT,8901064,Europe
349,08/11/2021,8,11,2021,7751.0,34.0,Austria,AT,AUT,8901064,Europe
350,07/11/2021,7,11,2021,8008.0,30.0,Austria,AT,AUT,8901064,Europe
351,06/11/2021,6,11,2021,8107.0,32.0,Austria,AT,AUT,8901064,Europe
352,05/11/2021,5,11,2021,9696.0,35.0,Austria,AT,AUT,8901064,Europe
353,04/11/2021,4,11,2021,9765.0,29.0,Austria,AT,AUT,8901064,Europe
354,03/11/2021,3,11,2021,8973.0,35.0,Austria,AT,AUT,8901064,Europe
355,02/11/2021,2,11,2021,6583.0,24.0,Austria,AT,AUT,8901064,Europe
356,01/11/2021,1,11,2021,5284.0,24.0,Austria,AT,AUT,8901064,Europe
357,31/10/2021,31,10,2021,4793.0,18.0,Austria,AT,AUT,8901064,Europe
358,30/10/2021,30,10,2021,5628.0,27.0,Austria,AT,AUT,8901064,Europe
359,29/10/2021,29,10,2021,5980.0,14.0,Austria,AT,AUT,8901064,Europe
360,28/10/2021,28,10,2021,5934.0,16.0,Austria,AT,AUT,8901064,Europe
361,27/10/2021,27,10,2021,4306.0,30.0,Austria,AT,AUT,8901064,Europe
362,26/10/2021,26,10,2021,4483.0,25.0,Austria,AT,AUT,8901064,Europe
363,25/10/2021,25,10,2021,3446.0,12.0,Austria,AT,AUT,8901064,Europe
364,24/10/2021,24,10,2021,2795.0,23.0,Austria,AT,AUT,8901064,Europe
365,23/10/2021,23,10,2021,3530.0,17.0,Austria,AT,AUT,8901064,Europe
366,22/10/2021,22,10,2021,3706.0,17.0,Austria,AT,AUT,8901064,Europe
367,21/10/2021,21,10,2021,3485.0,16.0,Austria,AT,AUT,8901064,Europe
368,20/10/2021,20,10,2021,3617.0,14.0,Austria,AT,AUT,8901064,Europe
369,19/10/2021,19,10,2021,3971.0,13.0,Austria,AT,AUT,8901064,Europe
370,18/10/2021,18,10,2021,2728.0,11.0,Austria,AT,AUT,8901064,Europe
371,17/10/2021,17,10,2021,1997.0,20.0,Austria,AT,AUT,8901064,Europe
372,16/10/2021,16,10,2021,2145.0,21.0,Austria,AT,AUT,8901064,Europe
373,15/10/2021,15,10,2021,2381.0,12.0,Austria,AT,AUT,8901064,Europe
374,14/10/2021,14,10,2021,2388.0,11.0,Austria,AT,AUT,8901064,Europe
375,13/10/2021,13,10,2021,2113.0,11.0,Austria,AT,AUT,8901064,Europe
376,12/10/2021,12,10,2021,2715.0,19.0,Austria,AT,AUT,8901064,Europe
377,11/10/2021,11,10,2021,1597.0,12.0,Austria,AT,AUT,8901064,Europe
378,10/10/2021,10,10,2021,1298.0,10.0,Austria,AT,AUT,8901064,Europe
379,09/10/2021,9,10,2021,1585.0,12.0,Austria,AT,AUT,8901064,Europe
380,08/10/2021,8,10,2021,1875.0,8.0,Austria,AT,AUT,8901064,Europe
381,07/10/2021,7,10,2021,1853.0,11.0,Austria,AT,AUT,8901064,Europe
382,06/10/2021,6,10,2021,2034.0,8.0,Austria,AT,AUT,8901064,Europe
383,05/10/2021,5,10,2021,2671.0,16.0,Austria,AT,AUT,8901064,Europe
384,04/10/2021,4,10,2021,1460.0,8.0,Austria,AT,AUT,8901064,Europe
385,03/10/2021,3,10,2021,1371.0,11.0,Austria,AT,AUT,8901064,Europe
386,02/10/2021,2,10,2021,1556.0,15.0,Austria,AT,AUT,8901064,Europe
387,01/10/2021,1,10,2021,1807.0,9.0,Austria,AT,AUT,8901064,Europe
388,30/09/2021,30,9,2021,1738.0,10.0,Austria,AT,AUT,8901064,Europe
389,29/09/2021,29,9,2021,1924.0,8.0,Austria,AT,AUT,8901064,Europe
390,28/09/2021,28,9,2021,2611.0,17.0,Austria,AT,AUT,8901064,Europe
391,27/09/2021,27,9,2021,1590.0,10.0,Austria,AT,AUT,8901064,Europe
392,26/09/2021,26,9,2021,1386.0,9.0,Austria,AT,AUT,8901064,Europe
393,25/09/2021,25,9,2021,1385.0,14.0,Austria,AT,AUT,8901064,Europe
394,24/09/2021,24,9,2021,1829.0,9.0,Austria,AT,AUT,8901064,Europe
395,23/09/2021,23,9,2021,1816.0,9.0,Austria,AT,AUT,8901064,Europe
396,22/09/2021,22,9,2021,1837.0,12.0,Austria,AT,AUT,8901064,Europe
397,21/09/2021,21,9,2021,2108.0,9.0,Austria,AT,AUT,8901064,Europe
398,20/09/2021,20,9,2021,1379.0,11.0,Austria,AT,AUT,8901064,Europe
399,19/09/2021,19,9,2021,1340.0,19.0,Austria,AT,AUT,8901064,Europe
400,18/09/2021,18,9,2021,1428.0,8.0,Austria,AT,AUT,8901064,Europe
401,17/09/2021,17,9,2021,2028.0,11.0,Austria,AT,AUT,8901064,Europe
402,16/09/2021,16,9,2021,2212.0,11.0,Austria,AT,AUT,8901064,Europe
403,15/09/2021,15,9,2021,2318.0,10.0,Austria,AT,AUT,8901064,Europe
404,14/09/2021,14,9,2021,2599.0,16.0,Austria,AT,AUT,8901064,Europe
405,13/09/2021,13,9,2021,1848.0,10.0,Austria,AT,AUT,8901064,Europe
406,12/09/2021,12,9,2021,1390.0,3.0,Austria,AT,AUT,8901064,Europe
407,11/09/2021,11,9,2021,1838.0,7.0,Austria,AT,AUT,8901064,Europe
408,10/09/2021,10,9,2021,2246.0,11.0,Austria,AT,AUT,8901064,Europe
409,09/09/2021,9,9,2021,2338.0,10.0,Austria,AT,AUT,8901064,Europe
410,08/09/2021,8,9,2021,2168.0,8.0,Austria,AT,AUT,8901064,Europe
411,07/09/2021,7,9,2021,2301.0,8.0,Austria,AT,AUT,8901064,Europe
412,06/09/2021,6,9,2021,1801.0,4.0,Austria,AT,AUT,8901064,Europe
413,05/09/2021,5,9,2021,1391.0,9.0,Austria,AT,AUT,8901064,Europe
414,04/09/2021,4,9,2021,1576.0,9.0,Austria,AT,AUT,8901064,Europe
415,03/09/2021,3,9,2021,1932.0,6.0,Austria,AT,AUT,8901064,Europe
416,02/09/2021,2,9,2021,1691.0,8.0,Austria,AT,AUT,8901064,Europe
417,01/09/2021,1,9,2021,1555.0,4.0,Austria,AT,AUT,8901064,Europe
418,31/08/2021,31,8,2021,1852.0,4.0,Austria,AT,AUT,8901064,Europe
419,30/08/2021,30,8,2021,1281.0,3.0,Austria,AT,AUT,8901064,Europe
420,29/08/2021,29,8,2021,1081.0,3.0,Austria,AT,AUT,8901064,Europe
421,28/08/2021,28,8,2021,1345.0,9.0,Austria,AT,AUT,8901064,Europe
422,27/08/2021,27,8,2021,1378.0,6.0,Austria,AT,AUT,8901064,Europe
423,26/08/2021,26,8,2021,1404.0,3.0,Austria,AT,AUT,8901064,Europe
424,25/08/2021,25,8,2021,1450.0,6.0,Austria,AT,AUT,8901064,Europe
425,24/08/2021,24,8,2021,1621.0,2.0,Austria,AT,AUT,8901064,Europe
426,23/08/2021,23,8,2021,1154.0,6.0,Austria,AT,AUT,8901064,Europe
427,22/08/2021,22,8,2021,983.0,2.0,Austria,AT,AUT,8901064,Europe
428,21/08/2021,21,8,2021,1106.0,3.0,Austria,AT,AUT,8901064,Europe
429,20/08/2021,20,8,2021,1287.0,2.0,Austria,AT,AUT,8901064,Europe
430,19/08/2021,19,8,2021,1310.0,3.0,Austria,AT,AUT,8901064,Europe
431,18/08/2021,18,8,2021,1293.0,2.0,Austria,AT,AUT,8901064,Europe
432,17/08/2021,17,8,2021,1213.0,0.0,Austria,AT,AUT,8901064,Europe
433,16/08/2021,16,8,2021,876.0,0.0,Austria,AT,AUT,8901064,Europe
434,15/08/2021,15,8,2021,797.0,1.0,Austria,AT,AUT,8901064,Europe
435,14/08/2021,14,8,2021,832.0,5.0,Austria,AT,AUT,8901064,Europe
436,13/08/2021,13,8,2021,952.0,3.0,Austria,AT,AUT,8901064,Europe
437,12/08/2021,12,8,2021,968.0,2.0,Austria,AT,AUT,8901064,Europe
438,11/08/2021,11,8,2021,859.0,0.0,Austria,AT,AUT,8901064,Europe
439,10/08/2021,10,8,2021,874.0,3.0,Austria,AT,AUT,8901064,Europe
440,09/08/2021,9,8,2021,617.0,2.0,Austria,AT,AUT,8901064,Europe
441,08/08/2021,8,8,2021,436.0,2.0,Austria,AT,AUT,8901064,Europe
442,07/08/2021,7,8,2021,563.0,1.0,Austria,AT,AUT,8901064,Europe
443,06/08/2021,6,8,2021,571.0,3.0,Austria,AT,AUT,8901064,Europe
444,05/08/2021,5,8,2021,601.0,5.0,Austria,AT,AUT,8901064,Europe
445,04/08/2021,4,8,2021,497.0,3.0,Austria,AT,AUT,8901064,Europe
446,03/08/2021,3,8,2021,595.0,3.0,Austria,AT,AUT,8901064,Europe
447,02/08/2021,2,8,2021,402.0,2.0,Austria,AT,AUT,8901064,Europe
448,01/08/2021,1,8,2021,346.0,3.0,Austria,AT,AUT,8901064,Europe
449,31/07/2021,31,7,2021,420.0,4.0,Austria,AT,AUT,8901064,Europe
450,30/07/2021,30,7,2021,543.0,3.0,Austria,AT,AUT,8901064,Europe
451,29/07/2021,29,7,2021,532.0,2.0,Austria,AT,AUT,8901064,Europe
452,28/07/2021,28,7,2021,506.0,0.0,Austria,AT,AUT,8901064,Europe
453,27/07/2021,27,7,2021,547.0,1.0,Austria,AT,AUT,8901064,Europe
454,26/07/2021,26,7,2021,365.0,2.0,Austria,AT,AUT,8901064,Europe
455,25/07/2021,25,7,2021,316.0,3.0,Austria,AT,AUT,8901064,Europe
456,24/07/2021,24,7,2021,325.0,1.0,Austria,AT,AUT,8901064,Europe
457,23/07/2021,23,7,2021,342.0,5.0,Austria,AT,AUT,8901064,Europe
458,22/07/2021,22,7,2021,421.0,1.0,Austria,AT,AUT,8901064,Europe
459,21/07/2021,21,7,2021,419.0,1.0,Austria,AT,AUT,8901064,Europe
460,20/07/2021,20,7,2021,363.0,1.0,Austria,AT,AUT,8901064,Europe
461,19/07/2021,19,7,2021,336.0,3.0,Austria,AT,AUT,8901064,Europe
462,18/07/2021,18,7,2021,265.0,1.0,Austria,AT,AUT,8901064,Europe
463,17/07/2021,17,7,2021,336.0,1.0,Austria,AT,AUT,8901064,Europe
464,16/07/2021,16,7,2021,431.0,3.0,Austria,AT,AUT,8901064,Europe
465,15/07/2021,15,7,2021,352.0,0.0,Austria,AT,AUT,8901064,Europe
466,14/07/2021,14,7,2021,302.0,4.0,Austria,AT,AUT,8901064,Europe
467,13/07/2021,13,7,2021,273.0,3.0,Austria,AT,AUT,8901064,Europe
468,12/07/2021,12,7,2021,245.0,1.0,Austria,AT,AUT,8901064,Europe
469,11/07/2021,11,7,2021,184.0,0.0,Austria,AT,AUT,8901064,Europe
470,10/07/2021,10,7,2021,154.0,2.0,Austria,AT,AUT,8901064,Europe
471,09/07/2021,9,7,2021,178.0,2.0,Austria,AT,AUT,8901064,Europe
472,08/07/2021,8,7,2021,199.0,2.0,Austria,AT,AUT,8901064,Europe
473,07/07/2021,7,7,2021,148.0,2.0,Austria,AT,AUT,8901064,Europe
474,06/07/2021,6,7,2021,127.0,3.0,Austria,AT,AUT,8901064,Europe
475,05/07/2021,5,7,2021,103.0,0.0,Austria,AT,AUT,8901064,Europe
476,04/07/2021,4,7,2021,73.0,2.0,Austria,AT,AUT,8901064,Europe
477,03/07/2021,3,7,2021,68.0,4.0,Austria,AT,AUT,8901064,Europe
478,02/07/2021,2,7,2021,104.0,6.0,Austria,AT,AUT,8901064,Europe
479,01/07/2021,1,7,2021,108.0,1.0,Austria,AT,AUT,8901064,Europe
480,30/06/2021,30,6,2021,80.0,3.0,Austria,AT,AUT,8901064,Europe
481,29/06/2021,29,6,2021,106.0,5.0,Austria,AT,AUT,8901064,Europe
482,28/06/2021,28,6,2021,93.0,2.0,Austria,AT,AUT,8901064,Europe
483,27/06/2021,27,6,2021,73.0,1.0,Austria,AT,AUT,8901064,Europe
484,26/06/2021,26,6,2021,66.0,3.0,Austria,AT,AUT,8901064,Europe
485,25/06/2021,25,6,2021,117.0,0.0,Austria,AT,AUT,8901064,Europe
486,24/06/2021,24,6,2021,108.0,3.0,Austria,AT,AUT,8901064,Europe
487,23/06/2021,23,6,2021,99.0,6.0,Austria,AT,AUT,8901064,Europe
488,22/06/2021,22,6,2021,116.0,1.0,Austria,AT,AUT,8901064,Europe
489,21/06/2021,21,6,2021,102.0,5.0,Austria,AT,AUT,8901064,Europe
490,20/06/2021,20,6,2021,115.0,5.0,Austria,AT,AUT,8901064,Europe
491,19/06/2021,19,6,2021,108.0,6.0,Austria,AT,AUT,8901064,Europe
492,18/06/2021,18,6,2021,149.0,7.0,Austria,AT,AUT,8901064,Europe
493,17/06/2021,17,6,2021,131.0,3.0,Austria,AT,AUT,8901064,Europe
494,16/06/2021,16,6,2021,171.0,3.0,Austria,AT,AUT,8901064,Europe
495,15/06/2021,15,6,2021,180.0,4.0,Austria,AT,AUT,8901064,Europe
496,14/06/2021,14,6,2021,147.0,4.0,Austria,AT,AUT,8901064,Europe
497,13/06/2021,13,6,2021,103.0,4.0,Austria,AT,AUT,8901064,Europe
498,12/06/2021,12,6,2021,207.0,5.0,Austria,AT,AUT,8901064,Europe
499,11/06/2021,11,6,2021,198.0,8.0,Austria,AT,AUT,8901064,Europe
500,10/06/2021,10,6,2021,227.0,4.0,Austria,AT,AUT,8901064,Europe
501,09/06/2021,9,6,2021,287.0,6.0,Austria,AT,AUT,8901064,Europe
502,08/06/2021,8,6,2021,356.0,4.0,Austria,AT,AUT,8901064,Europe
503,07/06/2021,7,6,2021,307.0,5.0,Austria,AT,AUT,8901064,Europe
504,06/06/2021,6,6,2021,311.0,6.0,Austria,AT,AUT,8901064,Europe
505,05/06/2021,5,6,2021,326.0,5.0,Austria,AT,AUT,8901064,Europe
506,04/06/2021,4,6,2021,284.0,6.0,Austria,AT,AUT,8901064,Europe
507,03/06/2021,3,6,2021,351.0,4.0,Austria,AT,AUT,8901064,Europe
508,02/06/2021,2,6,2021,305.0,10.0,Austria,AT,AUT,8901064,Europe
509,01/06/2021,1,6,2021,489.0,9.0,Austria,AT,AUT,8901064,Europe
510,31/05/2021,31,5,2021,360.0,7.0,Austria,AT,AUT,8901064,Europe
511,30/05/2021,30,5,2021,327.0,9.0,Austria,AT,AUT,8901064,Europe
512,29/05/2021,29,5,2021,385.0,9.0,Austria,AT,AUT,8901064,Europe
513,28/05/2021,28,5,2021,424.0,13.0,Austria,AT,AUT,8901064,Europe
514,27/05/2021,27,5,2021,537.0,11.0,Austria,AT,AUT,8901064,Europe
515,26/05/2021,26,5,2021,606.0,13.0,Austria,AT,AUT,8901064,Europe
516,25/05/2021,25,5,2021,474.0,10.0,Austria,AT,AUT,8901064,Europe
517,24/05/2021,24,5,2021,406.0,7.0,Austria,AT,AUT,8901064,Europe
518,23/05/2021,23,5,2021,347.0,12.0,Austria,AT,AUT,8901064,Europe
519,22/05/2021,22,5,2021,507.0,9.0,Austria,AT,AUT,8901064,Europe
520,21/05/2021,21,5,2021,564.0,14.0,Austria,AT,AUT,8901064,Europe
521,20/05/2021,20,5,2021,657.0,8.0,Austria,AT,AUT,8901064,Europe
522,19/05/2021,19,5,2021,605.0,3.0,Austria,AT,AUT,8901064,Europe
523,18/05/2021,18,5,2021,841.0,15.0,Austria,AT,AUT,8901064,Europe
524,17/05/2021,17,5,2021,633.0,12.0,Austria,AT,AUT,8901064,Europe
525,16/05/2021,16,5,2021,519.0,12.0,Austria,AT,AUT,8901064,Europe
526,15/05/2021,15,5,2021,683.0,15.0,Austria,AT,AUT,8901064,Europe
527,14/05/2021,14,5,2021,632.0,12.0,Austria,AT,AUT,8901064,Europe
528,13/05/2021,13,5,2021,849.0,11.0,Austria,AT,AUT,8901064,Europe
529,12/05/2021,12,5,2021,981.0,26.0,Austria,AT,AUT,8901064,Europe
530,11/05/2021,11,5,2021,1153.0,13.0,Austria,AT,AUT,8901064,Europe
531,10/05/2021,10,5,2021,915.0,15.0,Austria,AT,AUT,8901064,Europe
532,09/05/2021,9,5,2021,738.0,25.0,Austria,AT,AUT,8901064,Europe
533,08/05/2021,8,5,2021,1053.0,15.0,Austria,AT,AUT,8901064,Europe
534,07/05/2021,7,5,2021,1141.0,23.0,Austria,AT,AUT,8901064,Europe
535,06/05/2021,6,5,2021,1378.0,23.0,Austria,AT,AUT,8901064,Europe
536,05/05/2021,5,5,2021,1379.0,20.0,Austria,AT,AUT,8901064,Europe
537,04/05/2021,4,5,2021,1702.0,27.0,Austria,AT,AUT,8901064,Europe
538,03/05/2021,3,5,2021,1422.0,24.0,Austria,AT,AUT,8901064,Europe
539,02/05/2021,2,5,2021,1099.0,31.0,Austria,AT,AUT,8901064,Europe
540,01/05/2021,1,5,2021,1532.0,31.0,Austria,AT,AUT,8901064,Europe
541,30/04/2021,30,4,2021,1645.0,18.0,Austria,AT,AUT,8901064,Europe
542,29/04/2021,29,4,2021,2108.0,27.0,Austria,AT,AUT,8901064,Europe
543,28/04/2021,28,4,2021,2142.0,31.0,Austria,AT,AUT,8901064,Europe
544,27/04/2021,27,4,2021,2259.0,24.0,Austria,AT,AUT,8901064,Europe
545,26/04/2021,26,4,2021,1902.0,30.0,Austria,AT,AUT,8901064,Europe
546,25/04/2021,25,4,2021,1575.0,19.0,Austria,AT,AUT,8901064,Europe
547,24/04/2021,24,4,2021,1888.0,28.0,Austria,AT,AUT,8901064,Europe
548,23/04/2021,23,4,2021,1957.0,18.0,Austria,AT,AUT,8901064,Europe
549,22/04/2021,22,4,2021,2471.0,34.0,Austria,AT,AUT,8901064,Europe
550,21/04/2021,21,4,2021,2608.0,25.0,Austria,AT,AUT,8901064,Europe
551,20/04/2021,20,4,2021,2514.0,46.0,Austria,AT,AUT,8901064,Europe
552,19/04/2021,19,4,2021,2075.0,30.0,Austria,AT,AUT,8901064,Europe
553,18/04/2021,18,4,2021,2007.0,29.0,Austria,AT,AUT,8901064,Europe
554,17/04/2021,17,4,2021,2028.0,39.0,Austria,AT,AUT,8901064,Europe
555,16/04/2021,16,4,2021,2350.0,34.0,Austria,AT,AUT,8901064,Europe
556,15/04/2021,15,4,2021,2332.0,33.0,Austria,AT,AUT,8901064,Europe
557,14/04/2021,14,4,2021,2715.0,40.0,Austria,AT,AUT,8901064,Europe
558,13/04/2021,13,4,2021,3161.0,33.0,Austria,AT,AUT,8901064,Europe
559,12/04/2021,12,4,2021,2223.0,35.0,Austria,AT,AUT,8901064,Europe
560,11/04/2021,11,4,2021,2052.0,39.0,Austria,AT,AUT,8901064,Europe
561,10/04/2021,10,4,2021,1959.0,34.0,Austria,AT,AUT,8901064,Europe
562,09/04/2021,9,4,2021,3442.0,36.0,Austria,AT,AUT,8901064,Europe
563,08/04/2021,8,4,2021,2483.0,36.0,Austria,AT,AUT,8901064,Europe
564,07/04/2021,7,4,2021,2850.0,50.0,Austria,AT,AUT,8901064,Europe
565,06/04/2021,6,4,2021,2832.0,25.0,Austria,AT,AUT,8901064,Europe
566,05/04/2021,5,4,2021,2006.0,32.0,Austria,AT,AUT,8901064,Europe
567,04/04/2021,4,4,2021,2327.0,47.0,Austria,AT,AUT,8901064,Europe
568,03/04/2021,3,4,2021,2813.0,38.0,Austria,AT,AUT,8901064,Europe
569,02/04/2021,2,4,2021,3294.0,42.0,Austria,AT,AUT,8901064,Europe
570,01/04/2021,1,4,2021,3076.0,36.0,Austria,AT,AUT,8901064,Europe
571,31/03/2021,31,3,2021,3378.0,38.0,Austria,AT,AUT,8901064,Europe
572,30/03/2021,30,3,2021,3116.0,33.0,Austria,AT,AUT,8901064,Europe
573,29/03/2021,29,3,2021,2782.0,37.0,Austria,AT,AUT,8901064,Europe
574,28/03/2021,28,3,2021,3230.0,34.0,Austria,AT,AUT,8901064,Europe
575,27/03/2021,27,3,2021,2641.0,29.0,Austria,AT,AUT,8901064,Europe
576,26/03/2021,26,3,2021,3285.0,29.0,Austria,AT,AUT,8901064,Europe
577,25/03/2021,25,3,2021,3199.0,36.0,Austria,AT,AUT,8901064,Europe
578,24/03/2021,24,3,2021,3426.0,28.0,Austria,AT,AUT,8901064,Europe
579,23/03/2021,23,3,2021,3523.0,22.0,Austria,AT,AUT,8901064,Europe
580,22/03/2021,22,3,2021,3010.0,38.0,Austria,AT,AUT,8901064,Europe
581,21/03/2021,21,3,2021,2431.0,36.0,Austria,AT,AUT,8901064,Europe
582,20/03/2021,20,3,2021,2685.0,30.0,Austria,AT,AUT,8901064,Europe
583,19/03/2021,19,3,2021,3638.0,43.0,Austria,AT,AUT,8901064,Europe
584,18/03/2021,18,3,2021,3209.0,30.0,Austria,AT,AUT,8901064,Europe
585,17/03/2021,17,3,2021,3509.0,39.0,Austria,AT,AUT,8901064,Europe
586,16/03/2021,16,3,2021,2854.0,32.0,Austria,AT,AUT,8901064,Europe
587,15/03/2021,15,3,2021,2747.0,35.0,Austria,AT,AUT,8901064,Europe
588,14/03/2021,14,3,2021,1906.0,30.0,Austria,AT,AUT,8901064,Europe
589,13/03/2021,13,3,2021,2524.0,33.0,Austria,AT,AUT,8901064,Europe
590,12/03/2021,12,3,2021,3007.0,32.0,Austria,AT,AUT,8901064,Europe
591,11/03/2021,11,3,2021,3041.0,34.0,Austria,AT,AUT,8901064,Europe
592,10/03/2021,10,3,2021,2856.0,30.0,Austria,AT,AUT,8901064,Europe
593,09/03/2021,9,3,2021,2395.0,31.0,Austria,AT,AUT,8901064,Europe
594,08/03/2021,8,3,2021,2504.0,24.0,Austria,AT,AUT,8901064,Europe
595,07/03/2021,7,3,2021,1944.0,23.0,Austria,AT,AUT,8901064,Europe
596,06/03/2021,6,3,2021,2237.0,34.0,Austria,AT,AUT,8901064,Europe
597,05/03/2021,5,3,2021,2743.0,30.0,Austria,AT,AUT,8901064,Europe
598,04/03/2021,4,3,2021,2342.0,24.0,Austria,AT,AUT,8901064,Europe
599,03/03/2021,3,3,2021,2383.0,26.0,Austria,AT,AUT,8901064,Europe
600,02/03/2021,2,3,2021,2439.0,30.0,Austria,AT,AUT,8901064,Europe
601,01/03/2021,1,3,2021,2170.0,22.0,Austria,AT,AUT,8901064,Europe
602,28/02/2021,28,2,2021,1397.0,32.0,Austria,AT,AUT,8901064,Europe
603,27/02/2021,27,2,2021,2210.0,32.0,Austria,AT,AUT,8901064,Europe
604,26/02/2021,26,2,2021,2485.0,25.0,Austria,AT,AUT,8901064,Europe
605,25/02/2021,25,2,2021,1875.0,28.0,Austria,AT,AUT,8901064,Europe
606,24/02/2021,24,2,2021,2437.0,35.0,Austria,AT,AUT,8901064,Europe
607,23/02/2021,23,2,2021,1951.0,36.0,Austria,AT,AUT,8901064,Europe
608,22/02/2021,22,2,2021,1877.0,36.0,Austria,AT,AUT,8901064,Europe
609,21/02/2021,21,2,2021,1217.0,32.0,Austria,AT,AUT,8901064,Europe
610,20/02/2021,20,2,2021,1642.0,34.0,Austria,AT,AUT,8901064,Europe
611,19/02/2021,19,2,2021,2084.0,23.0,Austria,AT,AUT,8901064,Europe
612,18/02/2021,18,2,2021,1688.0,30.0,Austria,AT,AUT,8901064,Europe
613,17/02/2021,17,2,2021,1882.0,38.0,Austria,AT,AUT,8901064,Europe
614,16/02/2021,16,2,2021,1640.0,28.0,Austria,AT,AUT,8901064,Europe
615,15/02/2021,15,2,2021,1483.0,34.0,Austria,AT,AUT,8901064,Europe
616,14/02/2021,14,2,2021,1166.0,30.0,Austria,AT,AUT,8901064,Europe
617,13/02/2021,13,2,2021,1162.0,35.0,Austria,AT,AUT,8901064,Europe
618,12/02/2021,12,2,2021,1258.0,34.0,Austria,AT,AUT,8901064,Europe
619,11/02/2021,11,2,2021,1552.0,37.0,Austria,AT,AUT,8901064,Europe
620,10/02/2021,10,2,2021,1651.0,41.0,Austria,AT,AUT,8901064,Europe
621,09/02/2021,9,2,2021,1454.0,40.0,Austria,AT,AUT,8901064,Europe
622,08/02/2021,8,2,2021,1222.0,37.0,Austria,AT,AUT,8901064,Europe
623,07/02/2021,7,2,2021,993.0,40.0,Austria,AT,AUT,8901064,Europe
624,06/02/2021,6,2,2021,1145.0,39.0,Austria,AT,AUT,8901064,Europe
625,05/02/2021,5,2,2021,1357.0,36.0,Austria,AT,AUT,8901064,Europe
626,04/02/2021,4,2,2021,1261.0,38.0,Austria,AT,AUT,8901064,Europe
627,03/02/2021,3,2,2021,1507.0,36.0,Austria,AT,AUT,8901064,Europe
628,02/02/2021,2,2,2021,1627.0,58.0,Austria,AT,AUT,8901064,Europe
629,01/02/2021,1,2,2021,1210.0,51.0,Austria,AT,AUT,8901064,Europe
630,31/01/2021,31,1,2021,1130.0,57.0,Austria,AT,AUT,8901064,Europe
631,30/01/2021,30,1,2021,1089.0,45.0,Austria,AT,AUT,8901064,Europe
632,29/01/2021,29,1,2021,1476.0,56.0,Austria,AT,AUT,8901064,Europe
633,28/01/2021,28,1,2021,1406.0,50.0,Austria,AT,AUT,8901064,Europe
634,27/01/2021,27,1,2021,1460.0,51.0,Austria,AT,AUT,8901064,Europe
635,26/01/2021,26,1,2021,1566.0,57.0,Austria,AT,AUT,8901064,Europe
